# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
AWTEventQueue.dispatchTime90PNs,1708488923828000000,1708488983829000000,565247
NonBlockingReadAction.failedExecutionTimeUs,1708488923828000000,1708488983829000000,294
FlushQueue.waitingTimeAvgNs,1708488923828000000,1708488983829000000,459762.71591992374
FlushQueue.executionTime90PNs,1708488923828000000,1708488983829000000,161791
FlushQueue.waitingTime90PNs,1708488923828000000,1708488983829000000,1318911
FlushQueue.queueSize90P,1708488923828000000,1708488983829000000,7
NonBlockingReadAction.finalizedExecutionsCount,1708488923828000000,1708488983829000000,2455
AWTEventQueue.dispatchTimeMaxNs,1708488923828000000,1708488983829000000,96468991
NonBlockingReadAction.finalizedExecutionTimeUs,1708488923828000000,1708488983829000000,349589
FlushQueue.executionTimeMaxNs,1708488923828000000,1708488983829000000,96468991
FlushQueue.queueSizeAvg,1708488923828000000,1708488983829000000,2.042739116619002
FlushQueue.executionTimeAvgNs,1708488923828000000,1708488983829000000,105427.69574197648
FlushQueue.waitingTimeMaxNs,1708488923828000000,1708488983829000000,32636927
workspaceModel.replace.project.model.ms,1708488923828000000,1708488983829000000,0
workspaceModel.collect.changes.ms,1708488923828000000,1708488983829000000,0
workspaceModel.pre.handlers.ms,1708488923828000000,1708488983829000000,1
workspaceModel.to.snapshot.ms,1708488923828000000,1708488983829000000,1
workspaceModel.init.bridges.ms,1708488923828000000,1708488983829000000,2
workspaceModel.updates.ms,1708488923828000000,1708488983829000000,87
workspaceModel.updates.count,1708488923828000000,1708488983829000000,4
workspaceModel.loading.from.cache.ms,1708488923828000000,1708488983829000000,159
workspaceModel.update.unloaded.entities.ms,1708488923828000000,1708488983829000000,0
workspaceModel.check.recursive.update.ms,1708488923828000000,1708488983829000000,0
workspaceModel.loading.total.ms,1708488923828000000,1708488983829000000,174
workspaceModel.initializing.ms,1708488923828000000,1708488983829000000,2
workspaceModel.updates.precise.ms,1708488923828000000,1708488983829000000,23
workspaceModel.global.apply.state.to.project.builder.ms,1708488923828000000,1708488983829000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1708488923828000000,1708488983829000000,1
workspaceModel.save.cache.to.file.ms,1708488923828000000,1708488983829000000,35
workspaceModel.delayed.project.synchronizer.sync.ms,1708488923828000000,1708488983829000000,141
jps.global.get.library.by.name.ms,1708488923828000000,1708488983829000000,0
jps.global.handle.changed.events.ms,1708488923828000000,1708488983829000000,0
jps.global.get.libraries.ms,1708488923828000000,1708488983829000000,1
jps.library.entities.serializer.load.entities.ms,1708488923828000000,1708488983829000000,10
workspaceModel.mutableEntityStorage.entities.ms,1708488923828000000,1708488983829000000,0
workspaceModel.global.updates.ms,1708488923828000000,1708488983829000000,0
workspaceModel.global.apply.state.to.project.ms,1708488923828000000,1708488983829000000,34
workspaceModel.load.cache.from.file.ms,1708488923828000000,1708488983829000000,157
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708488923828000000,1708488983829000000,0
workspaceModel.global.updates.count,1708488923828000000,1708488983829000000,0
jps.facet.change.listener.before.change.events.ms,1708488923828000000,1708488983829000000,0
jps.artifact.entities.serializer.load.entities.ms,1708488923828000000,1708488983829000000,0
jps.app.storage.content.reader.load.component.ms,1708488923828000000,1708488983829000000,0
jps.module.iml.entities.serializer.save.entities.ms,1708488923828000000,1708488983829000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1708488923828000000,1708488983829000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1708488923828000000,1708488983829000000,2
jps.save.changed.project.entities.ms,1708488923828000000,1708488983829000000,1
workspaceModel.moduleBridge.update.option.ms,1708488923828000000,1708488983829000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1708488923828000000,1708488983829000000,1
jps.apply.loaded.storage.ms,1708488923828000000,1708488983829000000,59
jps.project.serializers.load.ms,1708488923828000000,1708488983829000000,45
workspaceModel.mutableEntityStorage.add.diff.ms,1708488923828000000,1708488983829000000,7
jps.module.iml.entities.serializer.load.entities.ms,1708488923828000000,1708488983829000000,27
workspaceModel.moduleManagerBridge.load.module.ms,1708488923828000000,1708488983829000000,0
jps.reload.project.entities.ms,1708488923828000000,1708488983829000000,0
jps.load.project.to.empty.storage.ms,1708488923828000000,1708488983829000000,78
workspaceModel.mutableEntityStorage.remove.entity.ms,1708488923828000000,1708488983829000000,0
jps.library.entities.serializer.save.entities.ms,1708488923828000000,1708488983829000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708488923828000000,1708488983829000000,1
jps.project.serializers.save.ms,1708488923828000000,1708488983829000000,1
jps.global.handle.before.change.events.ms,1708488923828000000,1708488983829000000,0
workspaceModel.sync.entities.ms,1708488923828000000,1708488983829000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708488923828000000,1708488983829000000,6
workspaceModel.mutableEntityStorage.add.entity.ms,1708488923828000000,1708488983829000000,32
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1708488923828000000,1708488983829000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708488923828000000,1708488983829000000,0
jps.load.initial.state.ms,1708488923828000000,1708488983829000000,9
workspaceModel.moduleManagerBridge.create.module.instance.ms,1708488923828000000,1708488983829000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1708488923828000000,1708488983829000000,0
jps.global.initialize.library.bridges.ms,1708488923828000000,1708488983829000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1708488923828000000,1708488983829000000,52
workspaceModel.mutableEntityStorage.put.entity.ms,1708488923828000000,1708488983829000000,10
workspaceModel.moduleBridge.facet.initialization.ms,1708488923828000000,1708488983829000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708488923828000000,1708488983829000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708488923828000000,1708488983829000000,1
jps.global.initialize.library.bridges.after.loading.ms,1708488923828000000,1708488983829000000,0
workspaceModel.moduleBridge.before.changed.ms,1708488923828000000,1708488983829000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1708488923828000000,1708488983829000000,0
jps.artifact.entities.serializer.save.entities.ms,1708488923828000000,1708488983829000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708488923828000000,1708488983829000000,17
workspaceModel.orphan.listener.update.ms,1708488923828000000,1708488983829000000,1
jps.facet.change.listener.process.change.events.ms,1708488923828000000,1708488983829000000,0
jps.global.get.library.ms,1708488923828000000,1708488983829000000,0
jps.facet.change.listener.init.bridge.ms,1708488923828000000,1708488983829000000,0
jps.save.global.entities.ms,1708488923828000000,1708488983829000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1708488923828000000,1708488983829000000,0
jps.app.storage.content.writer.save.component.ms,1708488923828000000,1708488983829000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1708488923828000000,1708488983829000000,746
jps.storage.jps.conf.reader.load.component.ms,1708488923828000000,1708488983829000000,6
sorting.items.0,1708488923828000000,1708488983829000000,3
reordered.by.ml,1708488923828000000,1708488983829000000,15
sorting.time.0,1708488923828000000,1708488983829000000,3
sorting.time.3,1708488923828000000,1708488983829000000,1
model.items.0,1708488923828000000,1708488983829000000,3
VFSFlusher.totalFlushes,1708488923828000000,1708488983829000000,18
VFSFlusher.totalFlushingTimeUs,1708488923828000000,1708488983829000000,26463
Indexes.stubs.lookupDuration90PMs,1708488923828000000,1708488983829000000,0.0
Indexes.entries.lookupDuration90PMs,1708488923828000000,1708488983829000000,0.0
IndexesFlusher.totalFlushingTimeUs,1708488923828000000,1708488983829000000,252998
IndexesFlusher.totalContentionQuotaSpent,1708488923828000000,1708488983829000000,0
Indexes.entries.lookups,1708488923828000000,1708488983829000000,1059.0
IndexesFlusher.totalFlushesRetried,1708488923828000000,1708488983829000000,0
Indexes.stubs.lookups,1708488923828000000,1708488983829000000,4172.0
Indexes.allKeys.lookupDuration90PMs,1708488923828000000,1708488983829000000,1.0
Indexes.stubs.lookupDurationAvgMs,1708488923828000000,1708488983829000000,0.029721955896452542
IndexesFlusher.totalFlushes,1708488923828000000,1708488983829000000,60
VFSFlusher.totalFlushesRetried,1708488923828000000,1708488983829000000,0
Indexes.allKeys.lookupDurationMaxMs,1708488923828000000,1708488983829000000,1.0
Indexes.allKeys.lookups,1708488923828000000,1708488983829000000,1.0
Indexes.allKeys.lookupDurationAvgMs,1708488923828000000,1708488983829000000,1.0
VFSFlusher.totalContentionQuotaSpent,1708488923828000000,1708488983829000000,0
Indexes.stubs.lookupDurationMaxMs,1708488923828000000,1708488983829000000,8.0
Indexes.entries.lookupDurationMaxMs,1708488923828000000,1708488983829000000,3.0
Indexes.entries.lookupDurationAvgMs,1708488923828000000,1708488983829000000,0.07837582625118036
DirectByteBufferAllocator.disposed,1708488923828000000,1708488983829000000,0
DirectByteBufferAllocator.misses,1708488923828000000,1708488983829000000,0
FilePageCache.capacityInBytes,1708488923828000000,1708488983829000000,524288000
StreamlinedBlobStorage.recordsRelocated,1708488923828000000,1708488983829000000,0
StorageLockContext.competingThreads.max,1708488923828000000,1708488983829000000,0
FilePageCache.disposedBuffers,1708488923828000000,1708488983829000000,0
StorageLockContext.competingThreads.avg,1708488923828000000,1708488983829000000,0.0
StorageLockContext.competingThreads.90P,1708488923828000000,1708488983829000000,0
FilePageCache.totalPageLoadsUs,1708488923828000000,1708488983829000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1708488923828000000,1708488983829000000,0
FilePageCache.pageFastCacheHits,1708488923828000000,1708488983829000000,2610
StreamlinedBlobStorage.recordsAllocated,1708488923828000000,1708488983829000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708488923828000000,1708488983829000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708488923828000000,1708488983829000000,1
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708488923828000000,1708488983829000000,0
FilePageCache.uncachedFileAccess,1708488923828000000,1708488983829000000,1
FilePageCache.pageHits,1708488923828000000,1708488983829000000,0
FilePageCache.maxCacheSizeInBytes,1708488923828000000,1708488983829000000,320495616
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708488923828000000,1708488983829000000,320495616
FilePageCache.pageLoads,1708488923828000000,1708488983829000000,0
StreamlinedBlobStorage.recordsDeleted,1708488923828000000,1708488983829000000,0
DirectByteBufferAllocator.hits,1708488923828000000,1708488983829000000,0
DirectByteBufferAllocator.reclaimed,1708488923828000000,1708488983829000000,0
FilePageCache.maxRegisteredFiles,1708488923828000000,1708488983829000000,620
FilePageCache.totalPageDisposalsUs,1708488923828000000,1708488983829000000,0
JVM.usedHeapBytes,1708488923828000000,1708488983829000000,1108104032
JVM.GC.collections,1708488923828000000,1708488983829000000,0
JVM.maxHeapBytes,1708488923828000000,1708488983829000000,2147483648
JVM.GC.collectionTimesMs,1708488923828000000,1708488983829000000,0
JVM.totalCpuTimeMs,1708488923828000000,1708488983829000000,16730
JVM.usedNativeBytes,1708488923828000000,1708488983829000000,592687224
JVM.threadCount,1708488923828000000,1708488983829000000,55
OS.loadAverage,1708488923828000000,1708488983829000000,1.19482421875
JVM.maxNativeBytes,1708488923828000000,1708488983829000000,-1
FileNameCache.queries,1708488983829000000,1708489043829000000,168948
FileNameCache.totalMisses,1708488983829000000,1708489043829000000,4
FileNameCache.fastMisses,1708488983829000000,1708489043829000000,12207
NonBlockingReadAction.failedExecutionsCount,1708488983829000000,1708489043829000000,0
FlushQueue.queueSizeMax,1708488983829000000,1708489043829000000,22
AWTEventQueue.dispatchTimeTotalNS,1708488983829000000,1708489043829000000,1292332728
FlushQueue.tasksExecuted,1708488983829000000,1708489043829000000,4629
AWTEventQueue.dispatchTimeAvgNs,1708488983829000000,1708489043829000000,334763.0562030562
AWTEventQueue.eventsDispatched,1708488983829000000,1708489043829000000,3861
AWTEventQueue.dispatchTime90PNs,1708488983829000000,1708489043829000000,638975
NonBlockingReadAction.failedExecutionTimeUs,1708488983829000000,1708489043829000000,0
FlushQueue.waitingTimeAvgNs,1708488983829000000,1708489043829000000,528127.8289047311
FlushQueue.executionTime90PNs,1708488983829000000,1708489043829000000,178175
FlushQueue.waitingTime90PNs,1708488983829000000,1708489043829000000,1019903
FlushQueue.queueSize90P,1708488983829000000,1708489043829000000,7
NonBlockingReadAction.finalizedExecutionsCount,1708488983829000000,1708489043829000000,1273
AWTEventQueue.dispatchTimeMaxNs,1708488983829000000,1708489043829000000,41156607
NonBlockingReadAction.finalizedExecutionTimeUs,1708488983829000000,1708489043829000000,164725
FlushQueue.executionTimeMaxNs,1708488983829000000,1708489043829000000,40894463
FlushQueue.queueSizeAvg,1708488983829000000,1708489043829000000,2.2112767336357746
FlushQueue.executionTimeAvgNs,1708488983829000000,1708489043829000000,102157.73104342191
FlushQueue.waitingTimeMaxNs,1708488983829000000,1708489043829000000,28835839
workspaceModel.replace.project.model.ms,1708488983829000000,1708489043829000000,0
workspaceModel.collect.changes.ms,1708488983829000000,1708489043829000000,0
workspaceModel.pre.handlers.ms,1708488983829000000,1708489043829000000,1
workspaceModel.to.snapshot.ms,1708488983829000000,1708489043829000000,1
workspaceModel.init.bridges.ms,1708488983829000000,1708489043829000000,2
workspaceModel.updates.ms,1708488983829000000,1708489043829000000,87
workspaceModel.updates.count,1708488983829000000,1708489043829000000,4
workspaceModel.loading.from.cache.ms,1708488983829000000,1708489043829000000,159
workspaceModel.update.unloaded.entities.ms,1708488983829000000,1708489043829000000,0
workspaceModel.check.recursive.update.ms,1708488983829000000,1708489043829000000,0
workspaceModel.loading.total.ms,1708488983829000000,1708489043829000000,174
workspaceModel.initializing.ms,1708488983829000000,1708489043829000000,2
workspaceModel.updates.precise.ms,1708488983829000000,1708489043829000000,23
workspaceModel.global.apply.state.to.project.builder.ms,1708488983829000000,1708489043829000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1708488983829000000,1708489043829000000,1
workspaceModel.save.cache.to.file.ms,1708488983829000000,1708489043829000000,35
workspaceModel.delayed.project.synchronizer.sync.ms,1708488983829000000,1708489043829000000,141
jps.global.get.library.by.name.ms,1708488983829000000,1708489043829000000,0
jps.global.handle.changed.events.ms,1708488983829000000,1708489043829000000,0
jps.global.get.libraries.ms,1708488983829000000,1708489043829000000,1
jps.library.entities.serializer.load.entities.ms,1708488983829000000,1708489043829000000,10
workspaceModel.mutableEntityStorage.entities.ms,1708488983829000000,1708489043829000000,0
workspaceModel.global.updates.ms,1708488983829000000,1708489043829000000,0
workspaceModel.global.apply.state.to.project.ms,1708488983829000000,1708489043829000000,34
workspaceModel.load.cache.from.file.ms,1708488983829000000,1708489043829000000,157
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708488983829000000,1708489043829000000,0
workspaceModel.global.updates.count,1708488983829000000,1708489043829000000,0
jps.facet.change.listener.before.change.events.ms,1708488983829000000,1708489043829000000,0
jps.artifact.entities.serializer.load.entities.ms,1708488983829000000,1708489043829000000,0
jps.app.storage.content.reader.load.component.ms,1708488983829000000,1708489043829000000,0
jps.module.iml.entities.serializer.save.entities.ms,1708488983829000000,1708489043829000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1708488983829000000,1708489043829000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1708488983829000000,1708489043829000000,2
jps.save.changed.project.entities.ms,1708488983829000000,1708489043829000000,1
workspaceModel.moduleBridge.update.option.ms,1708488983829000000,1708489043829000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1708488983829000000,1708489043829000000,1
jps.apply.loaded.storage.ms,1708488983829000000,1708489043829000000,59
jps.project.serializers.load.ms,1708488983829000000,1708489043829000000,45
workspaceModel.mutableEntityStorage.add.diff.ms,1708488983829000000,1708489043829000000,7
jps.module.iml.entities.serializer.load.entities.ms,1708488983829000000,1708489043829000000,27
workspaceModel.moduleManagerBridge.load.module.ms,1708488983829000000,1708489043829000000,0
jps.reload.project.entities.ms,1708488983829000000,1708489043829000000,0
jps.load.project.to.empty.storage.ms,1708488983829000000,1708489043829000000,78
workspaceModel.mutableEntityStorage.remove.entity.ms,1708488983829000000,1708489043829000000,0
jps.library.entities.serializer.save.entities.ms,1708488983829000000,1708489043829000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708488983829000000,1708489043829000000,1
jps.project.serializers.save.ms,1708488983829000000,1708489043829000000,1
jps.global.handle.before.change.events.ms,1708488983829000000,1708489043829000000,0
workspaceModel.sync.entities.ms,1708488983829000000,1708489043829000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708488983829000000,1708489043829000000,6
workspaceModel.mutableEntityStorage.add.entity.ms,1708488983829000000,1708489043829000000,32
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1708488983829000000,1708489043829000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708488983829000000,1708489043829000000,0
jps.load.initial.state.ms,1708488983829000000,1708489043829000000,9
workspaceModel.moduleManagerBridge.create.module.instance.ms,1708488983829000000,1708489043829000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1708488983829000000,1708489043829000000,0
jps.global.initialize.library.bridges.ms,1708488983829000000,1708489043829000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1708488983829000000,1708489043829000000,52
workspaceModel.mutableEntityStorage.put.entity.ms,1708488983829000000,1708489043829000000,10
workspaceModel.moduleBridge.facet.initialization.ms,1708488983829000000,1708489043829000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708488983829000000,1708489043829000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708488983829000000,1708489043829000000,1
jps.global.initialize.library.bridges.after.loading.ms,1708488983829000000,1708489043829000000,0
workspaceModel.moduleBridge.before.changed.ms,1708488983829000000,1708489043829000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1708488983829000000,1708489043829000000,0
jps.artifact.entities.serializer.save.entities.ms,1708488983829000000,1708489043829000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708488983829000000,1708489043829000000,17
workspaceModel.orphan.listener.update.ms,1708488983829000000,1708489043829000000,1
jps.facet.change.listener.process.change.events.ms,1708488983829000000,1708489043829000000,0
jps.global.get.library.ms,1708488983829000000,1708489043829000000,0
jps.facet.change.listener.init.bridge.ms,1708488983829000000,1708489043829000000,0
jps.save.global.entities.ms,1708488983829000000,1708489043829000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1708488983829000000,1708489043829000000,0
jps.app.storage.content.writer.save.component.ms,1708488983829000000,1708489043829000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1708488983829000000,1708489043829000000,746
jps.storage.jps.conf.reader.load.component.ms,1708488983829000000,1708489043829000000,6
sorting.items.0,1708488983829000000,1708489043829000000,211
sorting.time.4,1708488983829000000,1708489043829000000,3
sorting.time.7,1708488983829000000,1708489043829000000,1
model.time.5,1708488983829000000,1708489043829000000,4
reordered.by.ml,1708488983829000000,1708489043829000000,48
sorting.time.2,1708488983829000000,1708489043829000000,1
sorting.items.5,1708488983829000000,1708489043829000000,211
model.items.4,1708488983829000000,1708489043829000000,4
sorting.items.9,1708488983829000000,1708489043829000000,1
sorting.time.0,1708488983829000000,1708489043829000000,13
sorting.time.3,1708488983829000000,1708489043829000000,36
sorting.items.6,1708488983829000000,1708489043829000000,7
model.items.6,1708488983829000000,1708489043829000000,7
sorting.items.3,1708488983829000000,1708489043829000000,699
sorting.items.4,1708488983829000000,1708489043829000000,4
sorting.items.7,1708488983829000000,1708489043829000000,1
model.items.9,1708488983829000000,1708489043829000000,1
model.time.3,1708488983829000000,1708489043829000000,15
model.items.0,1708488983829000000,1708489043829000000,211
model.items.3,1708488983829000000,1708489043829000000,699
model.items.1,1708488983829000000,1708489043829000000,3
model.items.5,1708488983829000000,1708489043829000000,211
sorting.time.5,1708488983829000000,1708489043829000000,11
sorting.items.1,1708488983829000000,1708489043829000000,3
sorting.time.9,1708488983829000000,1708489043829000000,1
sorting.time.1,1708488983829000000,1708489043829000000,2
model.items.7,1708488983829000000,1708489043829000000,1
sorting.time.6,1708488983829000000,1708489043829000000,2
model.time.0,1708488983829000000,1708489043829000000,4
VFSFlusher.totalFlushes,1708488983829000000,1708489043829000000,21
VFSFlusher.totalFlushingTimeUs,1708488983829000000,1708489043829000000,24040
Indexes.stubs.lookupDuration90PMs,1708488983829000000,1708489043829000000,0.0
Indexes.entries.lookupDuration90PMs,1708488983829000000,1708489043829000000,0.0
IndexesFlusher.totalFlushingTimeUs,1708488983829000000,1708489043829000000,258914
IndexesFlusher.totalContentionQuotaSpent,1708488983829000000,1708489043829000000,0
Indexes.entries.lookups,1708488983829000000,1708489043829000000,1738.0
IndexesFlusher.totalFlushesRetried,1708488983829000000,1708489043829000000,0
Indexes.stubs.lookups,1708488983829000000,1708489043829000000,14269.0
Indexes.allKeys.lookupDuration90PMs,1708488983829000000,1708489043829000000,1.0
Indexes.stubs.lookupDurationAvgMs,1708488983829000000,1708489043829000000,0.03384960403672296
IndexesFlusher.totalFlushes,1708488983829000000,1708489043829000000,59
VFSFlusher.totalFlushesRetried,1708488983829000000,1708489043829000000,0
Indexes.allKeys.lookupDurationMaxMs,1708488983829000000,1708489043829000000,1.0
Indexes.allKeys.lookups,1708488983829000000,1708489043829000000,6.0
Indexes.allKeys.lookupDurationAvgMs,1708488983829000000,1708489043829000000,0.5
VFSFlusher.totalContentionQuotaSpent,1708488983829000000,1708489043829000000,0
Indexes.stubs.lookupDurationMaxMs,1708488983829000000,1708489043829000000,17.0
Indexes.entries.lookupDurationMaxMs,1708488983829000000,1708489043829000000,3.0
Indexes.entries.lookupDurationAvgMs,1708488983829000000,1708489043829000000,0.04833141542002301
DirectByteBufferAllocator.disposed,1708488983829000000,1708489043829000000,0
DirectByteBufferAllocator.misses,1708488983829000000,1708489043829000000,0
FilePageCache.capacityInBytes,1708488983829000000,1708489043829000000,524288000
StreamlinedBlobStorage.recordsRelocated,1708488983829000000,1708489043829000000,0
StorageLockContext.competingThreads.max,1708488983829000000,1708489043829000000,0
FilePageCache.disposedBuffers,1708488983829000000,1708489043829000000,0
StorageLockContext.competingThreads.avg,1708488983829000000,1708489043829000000,0.0
StorageLockContext.competingThreads.90P,1708488983829000000,1708489043829000000,0
FilePageCache.totalPageLoadsUs,1708488983829000000,1708489043829000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1708488983829000000,1708489043829000000,0
FilePageCache.pageFastCacheHits,1708488983829000000,1708489043829000000,25214
StreamlinedBlobStorage.recordsAllocated,1708488983829000000,1708489043829000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708488983829000000,1708489043829000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708488983829000000,1708489043829000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708488983829000000,1708489043829000000,0
FilePageCache.uncachedFileAccess,1708488983829000000,1708489043829000000,29
FilePageCache.pageHits,1708488983829000000,1708489043829000000,261
FilePageCache.maxCacheSizeInBytes,1708488983829000000,1708489043829000000,320495616
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708488983829000000,1708489043829000000,320495616
FilePageCache.pageLoads,1708488983829000000,1708489043829000000,0
StreamlinedBlobStorage.recordsDeleted,1708488983829000000,1708489043829000000,0
DirectByteBufferAllocator.hits,1708488983829000000,1708489043829000000,0
DirectByteBufferAllocator.reclaimed,1708488983829000000,1708489043829000000,0
FilePageCache.maxRegisteredFiles,1708488983829000000,1708489043829000000,620
FilePageCache.totalPageDisposalsUs,1708488983829000000,1708489043829000000,0
JVM.usedHeapBytes,1708488983829000000,1708489043829000000,466596864
JVM.GC.collections,1708488983829000000,1708489043829000000,3
JVM.maxHeapBytes,1708488983829000000,1708489043829000000,2147483648
JVM.GC.collectionTimesMs,1708488983829000000,1708489043829000000,51
JVM.totalCpuTimeMs,1708488983829000000,1708489043829000000,12840
JVM.usedNativeBytes,1708488983829000000,1708489043829000000,595846432
JVM.threadCount,1708488983829000000,1708489043829000000,54
OS.loadAverage,1708488983829000000,1708489043829000000,1.013671875
JVM.maxNativeBytes,1708488983829000000,1708489043829000000,-1
FileNameCache.queries,1708489043829000000,1708489103828000000,305946
FileNameCache.totalMisses,1708489043829000000,1708489103828000000,142
FileNameCache.fastMisses,1708489043829000000,1708489103828000000,14623
NonBlockingReadAction.failedExecutionsCount,1708489043829000000,1708489103828000000,1
FlushQueue.queueSizeMax,1708489043829000000,1708489103828000000,19
AWTEventQueue.dispatchTimeTotalNS,1708489043829000000,1708489103828000000,2215917698
FlushQueue.tasksExecuted,1708489043829000000,1708489103828000000,8176
AWTEventQueue.dispatchTimeAvgNs,1708489043829000000,1708489103828000000,271404.4972443356
AWTEventQueue.eventsDispatched,1708489043829000000,1708489103828000000,8165
AWTEventQueue.dispatchTime90PNs,1708489043829000000,1708489103828000000,569343
NonBlockingReadAction.failedExecutionTimeUs,1708489043829000000,1708489103828000000,769
FlushQueue.waitingTimeAvgNs,1708489043829000000,1708489103828000000,401905.02274951077
FlushQueue.executionTime90PNs,1708489043829000000,1708489103828000000,168959
FlushQueue.waitingTime90PNs,1708489043829000000,1708489103828000000,1171455
FlushQueue.queueSize90P,1708489043829000000,1708489103828000000,7
NonBlockingReadAction.finalizedExecutionsCount,1708489043829000000,1708489103828000000,3271
AWTEventQueue.dispatchTimeMaxNs,1708489043829000000,1708489103828000000,26345471
NonBlockingReadAction.finalizedExecutionTimeUs,1708489043829000000,1708489103828000000,211149
FlushQueue.executionTimeMaxNs,1708489043829000000,1708489103828000000,23199743
FlushQueue.queueSizeAvg,1708489043829000000,1708489103828000000,2.1056751467710373
FlushQueue.executionTimeAvgNs,1708489043829000000,1708489103828000000,85175.69642857143
FlushQueue.waitingTimeMaxNs,1708489043829000000,1708489103828000000,25427967
workspaceModel.replace.project.model.ms,1708489043829000000,1708489103828000000,0
workspaceModel.collect.changes.ms,1708489043829000000,1708489103828000000,0
workspaceModel.pre.handlers.ms,1708489043829000000,1708489103828000000,1
workspaceModel.to.snapshot.ms,1708489043829000000,1708489103828000000,1
workspaceModel.init.bridges.ms,1708489043829000000,1708489103828000000,2
workspaceModel.updates.ms,1708489043829000000,1708489103828000000,87
workspaceModel.updates.count,1708489043829000000,1708489103828000000,4
workspaceModel.loading.from.cache.ms,1708489043829000000,1708489103828000000,159
workspaceModel.update.unloaded.entities.ms,1708489043829000000,1708489103828000000,0
workspaceModel.check.recursive.update.ms,1708489043829000000,1708489103828000000,0
workspaceModel.loading.total.ms,1708489043829000000,1708489103828000000,174
workspaceModel.initializing.ms,1708489043829000000,1708489103828000000,2
workspaceModel.updates.precise.ms,1708489043829000000,1708489103828000000,23
workspaceModel.global.apply.state.to.project.builder.ms,1708489043829000000,1708489103828000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1708489043829000000,1708489103828000000,1
workspaceModel.save.cache.to.file.ms,1708489043829000000,1708489103828000000,35
workspaceModel.delayed.project.synchronizer.sync.ms,1708489043829000000,1708489103828000000,141
jps.global.get.library.by.name.ms,1708489043829000000,1708489103828000000,0
jps.global.handle.changed.events.ms,1708489043829000000,1708489103828000000,0
jps.global.get.libraries.ms,1708489043829000000,1708489103828000000,1
jps.library.entities.serializer.load.entities.ms,1708489043829000000,1708489103828000000,10
workspaceModel.mutableEntityStorage.entities.ms,1708489043829000000,1708489103828000000,0
workspaceModel.global.updates.ms,1708489043829000000,1708489103828000000,0
workspaceModel.global.apply.state.to.project.ms,1708489043829000000,1708489103828000000,34
workspaceModel.load.cache.from.file.ms,1708489043829000000,1708489103828000000,157
