# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708438214748000000,1708438274748000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1708438214748000000,1708438274748000000,0
DirectByteBufferAllocator.misses,1708438214748000000,1708438274748000000,0
StreamlinedBlobStorage.recordsAllocated,1708438214748000000,1708438274748000000,0
StreamlinedBlobStorage.recordsDeleted,1708438214748000000,1708438274748000000,0
FilePageCache.pageFastCacheHits,1708438214748000000,1708438274748000000,0
StorageLockContext.competingThreads.max,1708438214748000000,1708438274748000000,0
FilePageCache.pageHits,1708438214748000000,1708438274748000000,0
StorageLockContext.competingThreads.90P,1708438214748000000,1708438274748000000,0
FilePageCache.uncachedFileAccess,1708438214748000000,1708438274748000000,0
FilePageCache.maxCacheSizeInBytes,1708438214748000000,1708438274748000000,242253824
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708438214748000000,1708438274748000000,242253824
FilePageCache.maxRegisteredFiles,1708438214748000000,1708438274748000000,833
DirectByteBufferAllocator.disposed,1708438214748000000,1708438274748000000,0
FilePageCache.totalPageLoadsUs,1708438214748000000,1708438274748000000,0
IndexesFlusher.totalFlushes,1708438214748000000,1708438274748000000,60
VFSFlusher.totalFlushesRetried,1708438214748000000,1708438274748000000,0
IndexesFlusher.totalFlushesRetried,1708438214748000000,1708438274748000000,0
IndexesFlusher.totalContentionQuotaSpent,1708438214748000000,1708438274748000000,0
VFSFlusher.totalContentionQuotaSpent,1708438214748000000,1708438274748000000,0
VFSFlusher.totalFlushes,1708438214748000000,1708438274748000000,0
VFSFlusher.totalFlushingTimeUs,1708438214748000000,1708438274748000000,0
IndexesFlusher.totalFlushingTimeUs,1708438214748000000,1708438274748000000,271262
jps.global.initialize.library.bridges.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708438214748000000,1708438274748000000,0
jps.app.storage.content.writer.save.component.ms,1708438214748000000,1708438274748000000,0
jps.global.get.library.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.entities.ms,1708438214748000000,1708438274748000000,1
workspaceModel.global.apply.state.to.project.ms,1708438214748000000,1708438274748000000,0
jps.global.handle.before.change.events.ms,1708438214748000000,1708438274748000000,0
jps.global.get.libraries.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708438214748000000,1708438274748000000,0
workspaceModel.sync.entities.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708438214748000000,1708438274748000000,0
jps.library.entities.serializer.save.entities.ms,1708438214748000000,1708438274748000000,0
jps.app.storage.content.reader.load.component.ms,1708438214748000000,1708438274748000000,1
workspaceModel.save.cache.to.file.ms,1708438214748000000,1708438274748000000,0
jps.library.entities.serializer.load.entities.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1708438214748000000,1708438274748000000,0
jps.global.handle.changed.events.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708438214748000000,1708438274748000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1708438214748000000,1708438274748000000,0
workspaceModel.load.cache.from.file.ms,1708438214748000000,1708438274748000000,0
jps.global.get.library.by.name.ms,1708438214748000000,1708438274748000000,0
workspaceModel.global.updates.count,1708438214748000000,1708438274748000000,0
jps.save.global.entities.ms,1708438214748000000,1708438274748000000,62
jps.load.initial.state.ms,1708438214748000000,1708438274748000000,6
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708438214748000000,1708438274748000000,0
jps.global.initialize.library.bridges.after.loading.ms,1708438214748000000,1708438274748000000,0
workspaceModel.global.updates.ms,1708438214748000000,1708438274748000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1708438214748000000,1708438274748000000,0
AWTEventQueue.dispatchTimeTotalNS,1708438274748000000,1708438293907000000,41111390
FilePageCache.capacityInBytes,1708438274748000000,1708438293907000000,524288000
FilePageCache.pageLoads,1708438274748000000,1708438293907000000,0
StorageLockContext.competingThreads.avg,1708438274748000000,1708438293907000000,0.0
DirectByteBufferAllocator.reclaimed,1708438274748000000,1708438293907000000,45
DirectByteBufferAllocator.hits,1708438274748000000,1708438293907000000,0
FilePageCache.disposedBuffers,1708438274748000000,1708438293907000000,226
FilePageCache.totalPageDisposalsUs,1708438274748000000,1708438293907000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708438274748000000,1708438293907000000,52461568
FilePageCache.pageLoadsAboveSizeThreshold,1708438274748000000,1708438293907000000,0
DirectByteBufferAllocator.misses,1708438274748000000,1708438293907000000,0
FilePageCache.pageFastCacheHits,1708438274748000000,1708438293907000000,15
StorageLockContext.competingThreads.max,1708438274748000000,1708438293907000000,0
FilePageCache.pageHits,1708438274748000000,1708438293907000000,0
StorageLockContext.competingThreads.90P,1708438274748000000,1708438293907000000,0
FilePageCache.uncachedFileAccess,1708438274748000000,1708438293907000000,0
FilePageCache.maxCacheSizeInBytes,1708438274748000000,1708438293907000000,242253824
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708438274748000000,1708438293907000000,52461568
FilePageCache.maxRegisteredFiles,1708438274748000000,1708438293907000000,833
DirectByteBufferAllocator.disposed,1708438274748000000,1708438293907000000,181
FilePageCache.totalPageLoadsUs,1708438274748000000,1708438293907000000,0
FileNameCache.totalMisses,1708438274748000000,1708438293907000000,0
FileNameCache.queries,1708438274748000000,1708438293907000000,0
FileNameCache.fastMisses,1708438274748000000,1708438293907000000,0
jps.global.initialize.library.bridges.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708438274748000000,1708438293907000000,0
jps.app.storage.content.writer.save.component.ms,1708438274748000000,1708438293907000000,0
jps.global.get.library.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.entities.ms,1708438274748000000,1708438293907000000,1
workspaceModel.global.apply.state.to.project.ms,1708438274748000000,1708438293907000000,0
jps.global.handle.before.change.events.ms,1708438274748000000,1708438293907000000,0
jps.global.get.libraries.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708438274748000000,1708438293907000000,0
workspaceModel.sync.entities.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708438274748000000,1708438293907000000,0
jps.library.entities.serializer.save.entities.ms,1708438274748000000,1708438293907000000,0
jps.app.storage.content.reader.load.component.ms,1708438274748000000,1708438293907000000,1
workspaceModel.save.cache.to.file.ms,1708438274748000000,1708438293907000000,0
jps.library.entities.serializer.load.entities.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1708438274748000000,1708438293907000000,0
jps.global.handle.changed.events.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708438274748000000,1708438293907000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1708438274748000000,1708438293907000000,0
workspaceModel.load.cache.from.file.ms,1708438274748000000,1708438293907000000,0
jps.global.get.library.by.name.ms,1708438274748000000,1708438293907000000,0
workspaceModel.global.updates.count,1708438274748000000,1708438293907000000,0
jps.save.global.entities.ms,1708438274748000000,1708438293907000000,62
jps.load.initial.state.ms,1708438274748000000,1708438293907000000,6
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708438274748000000,1708438293907000000,0
jps.global.initialize.library.bridges.after.loading.ms,1708438274748000000,1708438293907000000,0
workspaceModel.global.updates.ms,1708438274748000000,1708438293907000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1708438274748000000,1708438293907000000,0
